LTER_Site,Station,Date,Daily_AirTemp_Mean_C,Flag_Daily_AirTemp_Mean_C,Daily_AirTemp_AbsMax_C,Flag_Daily_AirTemp_AbsMax_C,Daily_AirTemp_AbsMin_C,Flag_Daily_AirTemp_AbsMin_C,Daily_Precip_Total_mm,Flag_Daily_Precip_Total_mm
FCE,EVERGLADES,19511026,26.4,,31.7,,21.1,,1.8,
FCE,EVERGLADES,19511027,25.55,,31.1,,20,,0,
FCE,EVERGLADES,19511028,25.85,,31.7,,20,,0,
FCE,EVERGLADES,19511029,25.8,,32.2,,19.4,,0,
FCE,EVERGLADES,19511030,25.85,,31.7,,20,,0,
FCE,EVERGLADES,19511031,25.55,,31.1,,20,,0,
FCE,EVERGLADES,19511101,25,,29.4,,20.6,,0,
FCE,EVERGLADES,19511102,25.85,,31.1,,20.6,,0,
FCE,EVERGLADES,19511103,22.25,,28.9,,15.6,,9.9,
FCE,EVERGLADES,19511104,18.9,,26.7,,11.1,,0,
FCE,EVERGLADES,19511105,21.65,,28.3,,15,,0,
FCE,EVERGLADES,19511106,23.85,,29.4,,18.3,,0,
FCE,EVERGLADES,19511107,21.9,,29.4,,14.4,,0,
FCE,EVERGLADES,19511108,18.35,,26.1,,10.6,,0,
FCE,EVERGLADES,19511109,16.95,,23.9,,10,,0,
FCE,EVERGLADES,19511110,22.25,,28.9,,15.6,,0,
FCE,EVERGLADES,19511111,23.3,,28.3,,18.3,,0,
FCE,EVERGLADES,19511112,21.1,,28.9,,13.3,,0,
FCE,EVERGLADES,19511113,22.5,,30,,15,,0,
FCE,EVERGLADES,19511114,23.05,,30,,16.1,,0,
FCE,EVERGLADES,19511115,24.75,,30.6,,18.9,,0,
FCE,EVERGLADES,19511116,26.4,,30.6,,22.2,,0,
FCE,EVERGLADES,19511117,21.95,,28.9,,15,,16.5,
FCE,EVERGLADES,19511118,14.15,,22.2,,6.1,,0,
FCE,EVERGLADES,19511119,10.85,,17.8,,3.9,,0,
FCE,EVERGLADES,19511120,14.45,,23.3,,5.6,,0,
FCE,EVERGLADES,19511121,16.65,,23.9,,9.4,,0,
FCE,EVERGLADES,19511122,18.35,,26.1,,10.6,,0,
FCE,EVERGLADES,19511123,19.15,,27.2,,11.1,,0.5,
FCE,EVERGLADES,19511124,21.4,,28.9,,13.9,,0,
FCE,EVERGLADES,19511125,22.8,,30,,15.6,,0,
FCE,EVERGLADES,19511126,22.75,,29.4,,16.1,,0,
FCE,EVERGLADES,19511127,22.5,,29.4,,15.6,,0,
FCE,EVERGLADES,19511128,22.5,,26.7,,18.3,,0,
FCE,EVERGLADES,19511129,20.3,,23.9,,16.7,,0.3,
FCE,EVERGLADES,19511130,20.55,,27.8,,13.3,,0,
FCE,EVERGLADES,19511201,20.8,,28.3,,13.3,,0,
FCE,EVERGLADES,19511202,20.85,,27.8,,13.9,,0,
FCE,EVERGLADES,19511203,21.4,,28.9,,13.9,,0,
FCE,EVERGLADES,19511204,23.05,,27.8,,18.3,,0,
FCE,EVERGLADES,19511205,22.8,,27.8,,17.8,,0,
FCE,EVERGLADES,19511206,24.2,,30.6,,17.8,,0,
FCE,EVERGLADES,19511207,23.6,,30,,17.2,,0,
FCE,EVERGLADES,19511208,23.05,,29.4,,16.7,,0,
FCE,EVERGLADES,19511209,23.05,,30,,16.1,,0,
FCE,EVERGLADES,19511210,22.2,,29.4,,15,,0,
FCE,EVERGLADES,19511211,21.95,,27.2,,16.7,,0,
FCE,EVERGLADES,19511212,17.5,,22.2,,12.8,,0,
FCE,EVERGLADES,19511213,15.55,,23.9,,7.2,,0,
FCE,EVERGLADES,19511214,19.45,,27.8,,11.1,,0,
FCE,EVERGLADES,19511215,21.95,,28.3,,15.6,,0,
FCE,EVERGLADES,19511216,15.8,,23.3,,8.3,,0,
FCE,EVERGLADES,19511217,18.9,,25,,12.8,,0,
FCE,EVERGLADES,19511218,20,,26.7,,13.3,,0,
FCE,EVERGLADES,19511219,21.4,,25.6,,17.2,,0,
FCE,EVERGLADES,19511220,22.2,,28.3,,16.1,,0,
FCE,EVERGLADES,19511221,22.5,,28.9,,16.1,,0,
FCE,EVERGLADES,19511222,22.8,,28.9,,16.7,,0,
FCE,EVERGLADES,19511223,22.75,,29.4,,16.1,,0,
FCE,EVERGLADES,19511224,23.35,,30,,16.7,,1.3,
FCE,EVERGLADES,19511225,24.15,,31.1,,17.2,,0,
FCE,EVERGLADES,19511226,23.05,,28.9,,17.2,,0,
FCE,EVERGLADES,19511227,20.25,,24.4,,16.1,,4.6,
FCE,EVERGLADES,19511228,17.5,,25,,10,,0,
FCE,EVERGLADES,19511229,19.75,,26.7,,12.8,,0,
FCE,EVERGLADES,19511230,21.1,,28.3,,13.9,,0,
FCE,EVERGLADES,19511231,22.5,,29.4,,15.6,,0,
FCE,EVERGLADES,19520101,22.75,,29.4,,16.1,,0,
FCE,EVERGLADES,19520102,22.8,,30,,15.6,,0,
FCE,EVERGLADES,19520103,23.1,,30.6,,15.6,,0,
FCE,EVERGLADES,19520104,21.65,,28.9,,14.4,,0,
FCE,EVERGLADES,19520105,21.35,,28.3,,14.4,,0,
FCE,EVERGLADES,19520106,21.1,,28.3,,13.9,,1,
FCE,EVERGLADES,19520107,12.5,,20,,5,,0,
FCE,EVERGLADES,19520108,15.55,,23.9,,7.2,,0,
FCE,EVERGLADES,19520109,17.5,,25.6,,9.4,,0,
FCE,EVERGLADES,19520110,18.9,,27.2,,10.6,,0,
FCE,EVERGLADES,19520111,14.45,,22.8,,6.1,,0,
FCE,EVERGLADES,19520112,15.55,,22.8,,8.3,,0,
FCE,EVERGLADES,19520113,17.75,,23.3,,12.2,,0,
FCE,EVERGLADES,19520114,18.9,,26.7,,11.1,,0,
FCE,EVERGLADES,19520115,19.2,,26.7,,11.7,,0,
FCE,EVERGLADES,19520116,19.7,,27.2,,12.2,,0,
FCE,EVERGLADES,19520117,19.75,,27.8,,11.7,,0,
FCE,EVERGLADES,19520118,20.25,,28.3,,12.2,,0,
FCE,EVERGLADES,19520119,20.3,,27.8,,12.8,,0,
FCE,EVERGLADES,19520120,20.55,,27.8,,13.3,,0,
FCE,EVERGLADES,19520121,20.55,,28.3,,12.8,,0,
FCE,EVERGLADES,19520122,21.1,,27.8,,14.4,,0,
FCE,EVERGLADES,19520123,20.85,,27.8,,13.9,,0,
FCE,EVERGLADES,19520124,21.1,,28.3,,13.9,,0,
FCE,EVERGLADES,19520125,21.35,,29.4,,13.3,,0.8,
FCE,EVERGLADES,19520126,21.4,,28.9,,13.9,,0.8,
FCE,EVERGLADES,19520127,22.2,,28.3,,16.1,,0,
FCE,EVERGLADES,19520128,21.4,,27.2,,15.6,,0,
FCE,EVERGLADES,19520129,16.65,,23.9,,9.4,,8.4,
FCE,EVERGLADES,19520130,11.4,,17.8,,5,,0,
FCE,EVERGLADES,19520131,13.85,,23.3,,4.4,,0,
FCE,EVERGLADES,19520201,16.65,,25,,8.3,,0,
FCE,EVERGLADES,19520202,17.5,,22.2,,12.8,,19.8,
FCE,EVERGLADES,19520203,20,,25.6,,14.4,,73.4,
FCE,EVERGLADES,19520204,19.75,,25.6,,13.9,,0,
FCE,EVERGLADES,19520205,19.7,,26.1,,13.3,,10.7,
FCE,EVERGLADES,19520206,14.45,,21.1,,7.8,,0,
FCE,EVERGLADES,19520207,15.55,,22.8,,8.3,,1.3,
FCE,EVERGLADES,19520208,13.05,,21.7,,4.4,,0,
FCE,EVERGLADES,19520209,15,,22.8,,7.2,,0,
FCE,EVERGLADES,19520210,16.1,,23.9,,8.3,,0,
FCE,EVERGLADES,19520211,16.65,,24.4,,8.9,,0,
FCE,EVERGLADES,19520212,17.2,,25,,9.4,,0,
FCE,EVERGLADES,19520213,18.05,,26.1,,10,,0,
FCE,EVERGLADES,19520214,20.55,,27.2,,13.9,,0,
FCE,EVERGLADES,19520215,21.1,,27.8,,14.4,,0,
FCE,EVERGLADES,19520216,21.4,,27.2,,15.6,,0,
FCE,EVERGLADES,19520217,20.25,,24.4,,16.1,,27.2,
FCE,EVERGLADES,19520218,14.15,,21.1,,7.2,,0,
FCE,EVERGLADES,19520219,18.35,,26.7,,10,,0,
FCE,EVERGLADES,19520220,19.75,,26.7,,12.8,,0,
FCE,EVERGLADES,19520221,21.95,,27.2,,16.7,,0,
FCE,EVERGLADES,19520222,20.55,,28.3,,12.8,,0,
FCE,EVERGLADES,19520223,21.1,,27.2,,15,,0,
FCE,EVERGLADES,19520224,22.5,,28.3,,16.7,,0,
FCE,EVERGLADES,19520225,21.15,,25.6,,16.7,,0,
FCE,EVERGLADES,19520226,22.8,,26.7,,18.9,,0.5,
FCE,EVERGLADES,19520227,17.25,,22.8,,11.7,,3.3,
FCE,EVERGLADES,19520228,13.9,,21.7,,6.1,,0,
FCE,EVERGLADES,19520229,16.4,,22.8,,10,,0,
FCE,EVERGLADES,19520301,23.1,,30.6,,15.6,,0,
FCE,EVERGLADES,19520302,20,,28.9,,11.1,,0,
FCE,EVERGLADES,19520303,23.6,,29.4,,17.8,,0,
FCE,EVERGLADES,19520304,21.65,,28.9,,14.4,,0,
FCE,EVERGLADES,19520305,22.8,,28.9,,16.7,,0,
FCE,EVERGLADES,19520306,23.3,,29.4,,17.2,,24.6,
FCE,EVERGLADES,19520307,20.55,,25,,16.1,,0.3,
FCE,EVERGLADES,19520308,18.9,,22.2,,15.6,,0,
FCE,EVERGLADES,19520309,18.9,,26.1,,11.7,,0,
FCE,EVERGLADES,19520310,21.7,,27.8,,15.6,,0,
FCE,EVERGLADES,19520311,24.15,,28.3,,20,,0,
FCE,EVERGLADES,19520312,25.25,,29.4,,21.1,,1.3,
FCE,EVERGLADES,19520313,25,,28.9,,21.1,,0,
FCE,EVERGLADES,19520314,26.1,,29.4,,22.8,,0.3,
FCE,EVERGLADES,19520315,22.5,,28.3,,16.7,,8.6,
FCE,EVERGLADES,19520316,18.9,,23.9,,13.9,,0,
FCE,EVERGLADES,19520317,16.1,,23.3,,8.9,,0,
FCE,EVERGLADES,19520318,19.15,,27.2,,11.1,,0,
FCE,EVERGLADES,19520319,22.2,,27.2,,17.2,,0,
FCE,EVERGLADES,19520320,23.3,,29.4,,17.2,,0,
FCE,EVERGLADES,19520321,24.2,,30.6,,17.8,,0,
FCE,EVERGLADES,19520322,24.15,,29.4,,18.9,,0,
FCE,EVERGLADES,19520323,23.85,,29.4,,18.3,,0,
FCE,EVERGLADES,19520324,25.3,,28.9,,21.7,,0,
FCE,EVERGLADES,19520325,26.35,,29.4,,23.3,,0,
FCE,EVERGLADES,19520326,27.2,,30,,24.4,,0,
FCE,EVERGLADES,19520327,23.85,,28.3,,19.4,,41.9,
FCE,EVERGLADES,19520328,22.75,,27.2,,18.3,,8.6,
FCE,EVERGLADES,19520329,23.6,,30,,17.2,,0,
FCE,EVERGLADES,19520330,23.6,,29.4,,17.8,,0,
FCE,EVERGLADES,19520331,21.95,,28.3,,15.6,,0,
FCE,EVERGLADES,19520401,22.75,,28.3,,17.2,,0,
FCE,EVERGLADES,19520402,22.8,,28.9,,16.7,,0,
FCE,EVERGLADES,19520403,23.65,,30.6,,16.7,,0,
FCE,EVERGLADES,19520404,24.15,,29.4,,18.9,,0,
FCE,EVERGLADES,19520405,23.6,,29.4,,17.8,,0,
FCE,EVERGLADES,19520406,19.45,,23.9,,15,,0,
FCE,EVERGLADES,19520407,17.5,,23.9,,11.1,,0,
FCE,EVERGLADES,19520408,18.9,,27.8,,10,,0,
FCE,EVERGLADES,19520409,20.55,,28.3,,12.8,,0,
FCE,EVERGLADES,19520410,21.65,,29.4,,13.9,,0,
FCE,EVERGLADES,19520411,23.05,,29.4,,16.7,,0,
FCE,EVERGLADES,19520412,22.5,,28.9,,16.1,,0,
FCE,EVERGLADES,19520413,25,,29.4,,20.6,,0,
FCE,EVERGLADES,19520414,22.8,,28.9,,16.7,,0,
FCE,EVERGLADES,19520415,21.4,,27.8,,15,,0,
FCE,EVERGLADES,19520416,18.6,,27.2,,10,,0,
FCE,EVERGLADES,19520417,17.8,,26.7,,8.9,,0,
FCE,EVERGLADES,19520418,20.55,,28.3,,12.8,,0,
FCE,EVERGLADES,19520419,21.35,,29.4,,13.3,,0,
FCE,EVERGLADES,19520420,22.25,,30.6,,13.9,,0,
FCE,EVERGLADES,19520421,23.35,,30.6,,16.1,,0,
FCE,EVERGLADES,19520422,23.35,,31.1,,15.6,,0,
FCE,EVERGLADES,19520423,25.55,,32.2,,18.9,,0,
FCE,EVERGLADES,19520424,24.45,,31.1,,17.8,,0,
FCE,EVERGLADES,19520425,23.9,,30.6,,17.2,,0,
FCE,EVERGLADES,19520426,23.6,,29.4,,17.8,,30.7,
FCE,EVERGLADES,19520427,21.15,,25.6,,16.7,,0,
FCE,EVERGLADES,19520428,22.2,,26.1,,18.3,,0,
FCE,EVERGLADES,19520429,22.2,,27.2,,17.2,,0,
FCE,EVERGLADES,19520430,22.75,,29.4,,16.1,,0,
FCE,EVERGLADES,19520501,22.5,,30,,15,,0,
FCE,EVERGLADES,19520502,23.35,,30,,16.7,,0,
FCE,EVERGLADES,19520503,23.6,,29.4,,17.8,,0,
FCE,EVERGLADES,19520504,25.55,,31.7,,19.4,,0,
FCE,EVERGLADES,19520505,25,,32.2,,17.8,,0,
FCE,EVERGLADES,19520506,25.8,,32.2,,19.4,,0,
FCE,EVERGLADES,19520507,25.55,,32.2,,18.9,,0,
FCE,EVERGLADES,19520508,25.8,,32.2,,19.4,,0,
FCE,EVERGLADES,19520509,25.8,,32.2,,19.4,,0.3,
FCE,EVERGLADES,19520510,26.65,,32.2,,21.1,,0,
FCE,EVERGLADES,19520511,26.65,,32.2,,21.1,,0,
FCE,EVERGLADES,19520512,26.95,,32.2,,21.7,,0,
FCE,EVERGLADES,19520513,22.5,,28.3,,16.7,,0,
FCE,EVERGLADES,19520514,20.8,,28.3,,13.3,,0,
FCE,EVERGLADES,19520515,25.55,,32.2,,18.9,,0,
FCE,EVERGLADES,19520516,24.45,,31.1,,17.8,,1.3,
FCE,EVERGLADES,19520517,26.95,,32.2,,21.7,,16,
FCE,EVERGLADES,19520518,26.7,,31.7,,21.7,,0.3,
FCE,EVERGLADES,19520519,27.2,,32.2,,22.2,,0.5,
FCE,EVERGLADES,19520520,27.5,,32.2,,22.8,,0,
FCE,EVERGLADES,19520521,27.75,,32.2,,23.3,,23.1,
FCE,EVERGLADES,19520522,27.2,,32.2,,22.2,,7.1,
FCE,EVERGLADES,19520523,27.2,,32.2,,22.2,,0,
FCE,EVERGLADES,19520524,27.2,,33.3,,21.1,,0,
FCE,EVERGLADES,19520525,27.2,,33.3,,21.1,,0,
FCE,EVERGLADES,19520526,26.4,,31.7,,21.1,,26.7,
FCE,EVERGLADES,19520527,27.2,,32.2,,22.2,,0,
FCE,EVERGLADES,19520528,27.25,,32.8,,21.7,,0,
FCE,EVERGLADES,19520529,26.7,,31.7,,21.7,,0,
FCE,EVERGLADES,19520530,26.95,,31.7,,22.2,,0,
FCE,EVERGLADES,19520531,26.1,,29.4,,22.8,,3.6,
FCE,EVERGLADES,19520601,27.5,,31.7,,23.3,,0.3,
FCE,EVERGLADES,19520602,28.35,,33.9,,22.8,,0,
FCE,EVERGLADES,19520603,27.5,,33.9,,21.1,,0.5,
FCE,EVERGLADES,19520604,26.7,,32.8,,20.6,,0,
FCE,EVERGLADES,19520605,26.95,,32.8,,21.1,,5.6,
FCE,EVERGLADES,19520606,26.95,,33.3,,20.6,,0,
FCE,EVERGLADES,19520607,26.95,,32.2,,21.7,,36.1,
FCE,EVERGLADES,19520608,27.2,,32.2,,22.2,,2,
FCE,EVERGLADES,19520609,28.05,,32.8,,23.3,,1,
FCE,EVERGLADES,19520610,26.95,,32.2,,21.7,,19.6,
FCE,EVERGLADES,19520611,27.5,,32.8,,22.2,,43.7,
FCE,EVERGLADES,19520612,28.35,,32.8,,23.9,,0.5,
FCE,EVERGLADES,19520613,28.9,,32.8,,25,,5.6,
FCE,EVERGLADES,19520614,28.05,,32.8,,23.3,,0.5,
FCE,EVERGLADES,19520615,28.05,,33.3,,22.8,,0,
FCE,EVERGLADES,19520616,28.05,,32.8,,23.3,,10.7,
FCE,EVERGLADES,19520617,27.75,,32.2,,23.3,,0,
FCE,EVERGLADES,19520618,28.3,,33.3,,23.3,,0,
FCE,EVERGLADES,19520619,28.05,,33.9,,22.2,,0,
FCE,EVERGLADES,19520620,28.6,,35,,22.2,,10.4,
FCE,EVERGLADES,19520621,29.45,,35.6,,23.3,,1.5,
FCE,EVERGLADES,19520622,28.6,,32.8,,24.4,,10.7,
FCE,EVERGLADES,19520623,28.6,,33.9,,23.3,,5.6,
FCE,EVERGLADES,19520624,29.75,,33.9,,25.6,,0,
FCE,EVERGLADES,19520625,29.45,,35,,23.9,,0.5,
FCE,EVERGLADES,19520626,28.6,,33.3,,23.9,,12.7,
FCE,EVERGLADES,19520627,26.15,,30.6,,21.7,,3.8,
FCE,EVERGLADES,19520628,27.5,,33.3,,21.7,,0.3,
FCE,EVERGLADES,19520629,28.85,,34.4,,23.3,,9.4,
FCE,EVERGLADES,19520630,28.6,,34.4,,22.8,,1.3,
FCE,EVERGLADES,19520701,29.15,,35,,23.3,,0.5,
FCE,EVERGLADES,19520702,26.65,,32.2,,21.1,,30.2,
FCE,EVERGLADES,19520703,26.1,,29.4,,22.8,,16.8,
FCE,EVERGLADES,19520704,26.95,,31.1,,22.8,,34.5,
FCE,EVERGLADES,19520705,27.2,,32.2,,22.2,,11.4,
FCE,EVERGLADES,19520706,28.05,,33.3,,22.8,,0,
FCE,EVERGLADES,19520707,26.95,,31.7,,22.2,,0,
FCE,EVERGLADES,19520708,28.6,,33.9,,23.3,,0.3,
FCE,EVERGLADES,19520709,29.15,,34.4,,23.9,,0,
FCE,EVERGLADES,19520710,28.05,,33.3,,22.8,,15.5,
FCE,EVERGLADES,19520711,27.75,,32.2,,23.3,,5.6,
FCE,EVERGLADES,19520712,27.8,,32.8,,22.8,,8.1,
FCE,EVERGLADES,19520713,28.6,,33.9,,23.3,,17.8,
FCE,EVERGLADES,19520714,26.1,,29.4,,22.8,,10.4,
FCE,EVERGLADES,19520715,28.6,,33.3,,23.9,,0,
FCE,EVERGLADES,19520716,28.6,,33.3,,23.9,,0.3,
FCE,EVERGLADES,19520717,27.75,,33.3,,22.2,,16.3,
FCE,EVERGLADES,19520718,27.75,,33.3,,22.2,,1.5,
FCE,EVERGLADES,19520719,28.3,,33.3,,23.3,,0,
FCE,EVERGLADES,19520720,28.9,,33.9,,23.9,,0,
FCE,EVERGLADES,19520721,28.9,,33.9,,23.9,,0,
FCE,EVERGLADES,19520722,28.85,,33.3,,24.4,,0,
FCE,EVERGLADES,19520723,29.15,,33.9,,24.4,,0.8,
FCE,EVERGLADES,19520724,29.15,,33.3,,25,,0.3,
FCE,EVERGLADES,19520725,28.35,,33.9,,22.8,,45.7,
FCE,EVERGLADES,19520726,28.05,,33.9,,22.2,,5.1,
FCE,EVERGLADES,19520727,28.05,,34.4,,21.7,,5.3,
FCE,EVERGLADES,19520728,26.95,,31.1,,22.8,,4.8,
FCE,EVERGLADES,19520729,28.3,,33.3,,23.3,,0.8,
FCE,EVERGLADES,19520730,27.2,,32.2,,22.2,,0,
FCE,EVERGLADES,19520731,26.95,,31.7,,22.2,,0,
FCE,EVERGLADES,19520801,27.75,,33.3,,22.2,,0,
FCE,EVERGLADES,19520802,28.05,,33.3,,22.8,,0,
FCE,EVERGLADES,19520803,28.05,,33.3,,22.8,,2.8,
FCE,EVERGLADES,19520804,27.25,,31.7,,22.8,,5.3,
FCE,EVERGLADES,19520805,27.25,,31.7,,22.8,,1.5,
FCE,EVERGLADES,19520806,27.75,,32.2,,23.3,,7.1,
FCE,EVERGLADES,19520807,28.6,,33.9,,23.3,,0.3,
FCE,EVERGLADES,19520808,28.6,,33.9,,23.3,,0,
FCE,EVERGLADES,19520809,28.6,,33.9,,23.3,,0,
FCE,EVERGLADES,19520810,29.15,,34.4,,23.9,,0.3,
FCE,EVERGLADES,19520811,28.9,,35,,22.8,,15,
FCE,EVERGLADES,19520812,28.05,,33.3,,22.8,,13,
FCE,EVERGLADES,19520813,28.9,,33.9,,23.9,,0,
FCE,EVERGLADES,19520814,29.4,,34.4,,24.4,,1,
FCE,EVERGLADES,19520815,28.3,,33.3,,23.3,,10.2,
FCE,EVERGLADES,19520816,28.6,,33.3,,23.9,,0,
FCE,EVERGLADES,19520817,28.9,,33.9,,23.9,,0.3,
FCE,EVERGLADES,19520818,28.6,,33.3,,23.9,,0,
FCE,EVERGLADES,19520819,28.85,,33.3,,24.4,,0,
FCE,EVERGLADES,19520820,28.9,,33.9,,23.9,,0,
FCE,EVERGLADES,19520821,29.45,,35,,23.9,,0,
FCE,EVERGLADES,19520822,29.7,,34.4,,25,,0,
FCE,EVERGLADES,19520823,29.4,,34.4,,24.4,,0,
FCE,EVERGLADES,19520824,28.9,,33.9,,23.9,,0,
FCE,EVERGLADES,19520825,28.6,,33.3,,23.9,,-9999,M
FCE,EVERGLADES,19520826,27.5,,32.8,,22.2,,-9999,M
FCE,EVERGLADES,19520827,28.05,,33.9,,22.2,,0,
FCE,EVERGLADES,19520828,28.6,,33.3,,23.9,,0,
FCE,EVERGLADES,19520829,28.85,,33.3,,24.4,,0,
FCE,EVERGLADES,19520830,28.9,,33.9,,23.9,,0,
FCE,EVERGLADES,19520831,28.9,,33.9,,23.9,,0.8,
FCE,EVERGLADES,19520901,29.4,,34.4,,24.4,,47.5,
FCE,EVERGLADES,19520902,29.15,,34.4,,23.9,,0.3,
FCE,EVERGLADES,19520903,29.15,,34.4,,23.9,,0,
FCE,EVERGLADES,19520904,29.45,,35,,23.9,,0,
FCE,EVERGLADES,19520905,27.75,,32.2,,23.3,,61.5,
FCE,EVERGLADES,19520906,27.25,,31.7,,22.8,,43.7,
FCE,EVERGLADES,19520907,27.8,,31.7,,23.9,,13.7,
FCE,EVERGLADES,19520908,27.2,,30,,24.4,,7.4,
FCE,EVERGLADES,19520909,28.05,,32.2,,23.9,,15.7,
FCE,EVERGLADES,19520910,27.2,,32.2,,22.2,,14.2,
FCE,EVERGLADES,19520911,25,,28.3,,21.7,,28.2,
FCE,EVERGLADES,19520912,27.2,,31.1,,23.3,,42.4,
FCE,EVERGLADES,19520913,28.6,,33.9,,23.3,,0,
FCE,EVERGLADES,19520914,27.5,,32.2,,22.8,,0,
FCE,EVERGLADES,19520915,27.8,,32.8,,22.8,,0,
FCE,EVERGLADES,19520916,28.05,,33.3,,22.8,,0.5,
FCE,EVERGLADES,19520917,27.5,,32.2,,22.8,,0,
FCE,EVERGLADES,19520918,26.95,,31.7,,22.2,,14,
FCE,EVERGLADES,19520919,28.6,,34.4,,22.8,,15.2,
FCE,EVERGLADES,19520920,26.7,,30.6,,22.8,,10.7,
FCE,EVERGLADES,19520921,28.05,,32.2,,23.9,,0,
FCE,EVERGLADES,19520922,28.05,,32.2,,23.9,,15.5,
FCE,EVERGLADES,19520923,28.6,,32.8,,24.4,,7.4,
FCE,EVERGLADES,19520924,28.05,,32.2,,23.9,,50,
FCE,EVERGLADES,19520925,28.35,,32.8,,23.9,,0,
FCE,EVERGLADES,19520926,28.05,,32.2,,23.9,,0,
FCE,EVERGLADES,19520927,27.5,,31.1,,23.9,,0,
FCE,EVERGLADES,19520928,28.05,,32.2,,23.9,,0,
FCE,EVERGLADES,19520929,28.05,,32.2,,23.9,,0.3,
FCE,EVERGLADES,19520930,28.35,,32.8,,23.9,,0,
FCE,EVERGLADES,19521001,27.25,,30.6,,23.9,,0,
FCE,EVERGLADES,19521002,27.2,,31.1,,23.3,,30.2,
FCE,EVERGLADES,19521003,27.2,,31.1,,23.3,,0,
FCE,EVERGLADES,19521004,27.5,,31.1,,23.9,,0,
FCE,EVERGLADES,19521005,26.95,,30.6,,23.3,,0,
FCE,EVERGLADES,19521006,27.25,,31.7,,22.8,,0,
FCE,EVERGLADES,19521007,25.55,,29.4,,21.7,,17.3,
FCE,EVERGLADES,19521008,26.65,,30,,23.3,,85.1,
FCE,EVERGLADES,19521009,25.55,,27.8,,23.3,,13.5,
FCE,EVERGLADES,19521010,25,,28.3,,21.7,,0,
FCE,EVERGLADES,19521011,23.9,,26.7,,21.1,,1.5,
FCE,EVERGLADES,19521012,24.15,,27.2,,21.1,,0.3,
FCE,EVERGLADES,19521013,24.45,,27.2,,21.7,,16.5,
FCE,EVERGLADES,19521014,27.5,,32.2,,22.8,,0,
FCE,EVERGLADES,19521015,26.95,,31.7,,22.2,,7.1,
FCE,EVERGLADES,19521016,26.65,,31.1,,22.2,,0,
FCE,EVERGLADES,19521017,26.65,,31.1,,22.2,,3,
FCE,EVERGLADES,19521018,25.55,,28.3,,22.8,,15.2,
FCE,EVERGLADES,19521019,26.95,,31.1,,22.8,,0,
FCE,EVERGLADES,19521020,26.4,,30.6,,22.2,,24.1,
FCE,EVERGLADES,19521021,24.45,,27.2,,21.7,,0.3,
FCE,EVERGLADES,19521022,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19521023,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19521024,21.95,,27.8,,16.1,,12.7,
FCE,EVERGLADES,19521025,25.55,,28.9,,22.2,,0,
FCE,EVERGLADES,19521026,24.75,,28.9,,20.6,,0,
FCE,EVERGLADES,19521027,23.65,,25.6,,21.7,,0.3,
FCE,EVERGLADES,19521028,25.25,,29.4,,21.1,,0,
FCE,EVERGLADES,19521029,20.85,,25.6,,16.1,,0,
FCE,EVERGLADES,19521030,19.2,,25.6,,12.8,,0,
FCE,EVERGLADES,19521031,22.75,,28.3,,17.2,,0,
FCE,EVERGLADES,19521101,23.6,,29.4,,17.8,,0,
FCE,EVERGLADES,19521102,23.6,,29.4,,17.8,,0,
FCE,EVERGLADES,19521103,24.45,,30.6,,18.3,,0,
FCE,EVERGLADES,19521104,23.05,,27.8,,18.3,,0,
FCE,EVERGLADES,19521105,22.8,,27.8,,17.8,,0,
FCE,EVERGLADES,19521106,23.05,,28.3,,17.8,,0,
FCE,EVERGLADES,19521107,22.75,,28.3,,17.2,,0,
FCE,EVERGLADES,19521108,23.35,,28.9,,17.8,,0,
FCE,EVERGLADES,19521109,22.75,,29.4,,16.1,,0,
FCE,EVERGLADES,19521110,22.5,,30,,15,,0,
FCE,EVERGLADES,19521111,24.4,,29.4,,19.4,,0,
FCE,EVERGLADES,19521112,21.65,,24.4,,18.9,,0,
FCE,EVERGLADES,19521113,23.05,,27.8,,18.3,,0,
FCE,EVERGLADES,19521114,23.05,,27.2,,18.9,,0,
FCE,EVERGLADES,19521115,25,,30.6,,19.4,,0,
FCE,EVERGLADES,19521116,24.45,,30,,18.9,,0,
FCE,EVERGLADES,19521117,23.85,,29.4,,18.3,,0,
FCE,EVERGLADES,19521118,22.8,,28.9,,16.7,,0,
FCE,EVERGLADES,19521119,25,,29.4,,20.6,,0,
FCE,EVERGLADES,19521120,22.2,,26.1,,18.3,,10.4,
FCE,EVERGLADES,19521121,18.1,,25.6,,10.6,,9.1,
FCE,EVERGLADES,19521122,15.55,,21.7,,9.4,,0,
FCE,EVERGLADES,19521123,16.95,,22.8,,11.1,,0,
FCE,EVERGLADES,19521124,19.15,,26.1,,12.2,,0,
FCE,EVERGLADES,19521125,22.8,,30,,15.6,,0,
FCE,EVERGLADES,19521126,22.2,,28.3,,16.1,,0,
FCE,EVERGLADES,19521127,22.25,,27.8,,16.7,,0,
FCE,EVERGLADES,19521128,21.95,,28.3,,15.6,,0,
FCE,EVERGLADES,19521129,22.2,,28.3,,16.1,,0,
FCE,EVERGLADES,19521130,21.95,,28.3,,15.6,,0,
FCE,EVERGLADES,19521201,20.3,,26.7,,13.9,,0,
